"GEO_ID","NAME","S1901_C01_001E","S1901_C01_001M","S1901_C01_002E","S1901_C01_002M","S1901_C01_003E","S1901_C01_003M","S1901_C01_004E","S1901_C01_004M","S1901_C01_005E","S1901_C01_005M","S1901_C01_006E","S1901_C01_006M","S1901_C01_007E","S1901_C01_007M","S1901_C01_008M","S1901_C01_009E","S1901_C01_009M","S1901_C01_010E","S1901_C01_010M","S1901_C01_011E","S1901_C01_011M","S1901_C01_012E","S1901_C01_012M","S1901_C01_013E","S1901_C01_013M","S1901_C01_014E","S1901_C01_014M","S1901_C01_015E","S1901_C01_015M","S1901_C01_016E","S1901_C01_016M","S1901_C02_001E","S1901_C02_001M","S1901_C02_002E","S1901_C02_002M","S1901_C02_003E","S1901_C02_003M","S1901_C02_004E","S1901_C02_004M","S1901_C02_005E","S1901_C02_005M","S1901_C02_006E","S1901_C02_006M","S1901_C02_007E","S1901_C02_007M","S1901_C02_008E","S1901_C02_008M","S1901_C02_009E","S1901_C02_009M","S1901_C02_010E","S1901_C02_010M","S1901_C02_011E","S1901_C02_011M","S1901_C02_012E","S1901_C02_012M","S1901_C02_013E","S1901_C02_013M","S1901_C02_014E","S1901_C02_014M","S1901_C02_015E","S1901_C02_015M","S1901_C02_016E","S1901_C02_016M","S1901_C03_001E","S1901_C03_001M","S1901_C03_002E","S1901_C03_002M","S1901_C03_003E","S1901_C03_003M","S1901_C03_004E","S1901_C03_004M","S1901_C03_005E","S1901_C03_005M","S1901_C03_006E","S1901_C03_006M","S1901_C03_007E","S1901_C03_007M","S1901_C03_008E","S1901_C03_008M","S1901_C03_009E","S1901_C03_009M","S1901_C03_010E","S1901_C03_010M","S1901_C03_011E","S1901_C03_011M","S1901_C03_012E","S1901_C03_012M","S1901_C01_008E","S1901_C03_013E","S1901_C03_013M","S1901_C03_014E","S1901_C03_014M","S1901_C03_015E","S1901_C03_015M","S1901_C03_016E","S1901_C03_016M","S1901_C04_001E","S1901_C04_001M","S1901_C04_002E","S1901_C04_002M","S1901_C04_003E","S1901_C04_003M","S1901_C04_004E","S1901_C04_004M","S1901_C04_005E","S1901_C04_005M","S1901_C04_006M","S1901_C04_007E","S1901_C04_007M","S1901_C04_008E","S1901_C04_008M","S1901_C04_009E","S1901_C04_009M","S1901_C04_010E","S1901_C04_010M","S1901_C04_011E","S1901_C04_011M","S1901_C04_012E","S1901_C04_012M","S1901_C04_013E","S1901_C04_013M","S1901_C04_014E","S1901_C04_014M","S1901_C04_015E","S1901_C04_015M","S1901_C04_016E","S1901_C04_016M","S1901_C04_006E"
"0500000US51810","Virginia Beach city, Virginia","165376","2131","3.8","0.7","3.6","0.8","7.1","0.9","9.6","1.1","14.7","1.2","21.1","1.7","1.3","16.3","1.3","6.2","0.8","4.3","0.7","61626","1312","79970","2558","24.0","(X)","(X)","(X)","(X)","(X)","111768","3064","3.3","0.9","2.4","0.8","5.0","1.0","8.2","1.1","12.2","1.2","19.7","1.9","15.2","1.7","20.4","1.7","8.3","1.1","5.4","0.9","74133","2634","89977","3221","(X)","(X)","24.2","(X)","(X)","(X)","80083","3173","0.5","0.4","1.1","0.5","2.6","0.8","5.5","1.0","9.9","1.3","19.8","2.1","17.5","2.2","25.3","2.2","10.7","1.4","7.2","1.2","88699","2852","13.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","53608","2536","6.2","1.6","6.7","1.9","11.9","2.4","13.8","2.7","2.4","22.3","3.2","9.1","1.9","6.5","1.7","1.7","0.7","1.7","0.7","43275","3226","55716","4497","(X)","(X)","(X)","(X)","22.2","(X)","20.1"
"0500000US53005","Benton County, Washington","65945","1312","5.3","1.3","5.8","1.6","9.1","1.7","9.4","1.4","13.7","2.3","17.5","2.4","1.8","16.3","2.4","5.6","1.1","4.9","1.2","57774","2402","77448","3442","19.8","(X)","(X)","(X)","(X)","(X)","44572","1743","3.2","1.2","4.1","1.7","5.6","1.6","8.7","1.8","11.4","2.6","18.5","2.8","13.3","2.3","20.8","3.2","7.7","1.5","6.7","1.7","72857","4997","90515","4673","(X)","(X)","19.5","(X)","(X)","(X)","35248","1761","1.5","0.9","1.7","1.1","3.0","1.3","8.0","2.2","9.8","2.3","18.8","3.0","15.1","2.6","24.2","3.7","9.8","1.9","8.0","2.2","86383","5355","12.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","21373","1822","10.2","3.4","10.4","3.4","17.5","3.9","10.9","2.9","4.4","15.3","4.2","9.2","3.2","6.3","2.8","0.7","0.8","0.9","0.9","35475","3857","47072","5702","(X)","(X)","(X)","(X)","20.0","(X)","18.7"
"0500000US53007","Chelan County, Washington","27458","1460","6.8","2.8","6.1","2.5","10.9","3.3","11.2","3.5","17.9","3.9","20.0","4.3","2.8","10.5","2.7","3.2","1.9","3.6","1.8","45837","6409","63120","5889","42.7","(X)","(X)","(X)","(X)","(X)","19040","1810","4.1","2.4","3.6","2.1","9.2","3.9","11.3","4.8","17.6","4.9","20.3","5.2","10.1","3.1","14.1","4.2","4.6","2.7","5.1","2.6","53825","6709","73996","8283","(X)","(X)","42.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","63177","7341","9.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","8418","1338","14.3","7.0","13.3","6.7","14.3","5.0","13.0","5.8","8.8","15.7","6.8","9.2","5.8","2.2","3.3","0.0","1.8","0.0","1.8","31861","7026","36627","5377","(X)","(X)","(X)","(X)","41.7","(X)","18.0"
"0500000US53009","Clallam County, Washington","30044","1121","7.8","2.0","7.5","1.9","12.9","2.9","12.2","2.5","19.2","3.1","17.9","2.6","2.2","8.2","2.0","2.0","0.8","1.4","0.8","42485","2871","52767","2760","28.0","(X)","(X)","(X)","(X)","(X)","17909","1319","5.0","1.9","2.3","1.1","9.0","2.5","7.9","2.7","20.2","3.7","24.5","4.1","14.6","3.2","11.4","3.1","3.0","1.3","2.1","1.2","53523","4009","64716","3597","(X)","(X)","27.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","60631","7274","10.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","12135","1240","12.6","4.3","15.1","4.4","19.3","5.2","18.3","4.7","5.7","7.4","2.6","5.3","2.7","3.4","2.3","0.2","0.3","0.5","0.8","26444","2719","34000","3321","(X)","(X)","(X)","(X)","29.2","(X)","18.1"
"0500000US53011","Clark County, Washington","160145","1953","4.8","0.9","4.1","0.8","9.8","1.1","10.9","1.5","14.9","1.2","19.7","1.3","1.1","13.9","1.2","4.4","0.6","3.7","0.6","55719","1945","71641","2144","21.9","(X)","(X)","(X)","(X)","(X)","110177","2999","3.3","1.0","2.3","0.6","6.8","1.3","8.8","1.4","15.1","1.5","19.9","1.6","16.2","1.5","17.1","1.6","5.7","0.8","4.8","0.8","67046","2996","81859","2703","(X)","(X)","22.0","(X)","(X)","(X)","85285","2978","1.5","0.6","1.7","0.7","3.7","0.9","6.9","1.4","13.2","1.6","20.6","1.9","18.6","1.9","20.5","1.9","7.4","1.1","5.9","1.0","77629","2586","13.9","92895","3230","(X)","(X)","(X)","(X)","(X)","(X)","49968","2675","9.8","1.9","8.4","2.2","17.5","2.4","14.9","2.5","2.8","17.8","2.5","8.0","1.7","6.2","2.0","1.2","0.7","1.1","0.6","34594","2448","46227","2854","(X)","(X)","(X)","(X)","19.8","(X)","15.2"
"0500000US53015","Cowlitz County, Washington","38834","1245","10.4","2.1","5.0","1.5","13.2","2.4","7.9","1.6","15.7","2.4","23.3","3.3","2.0","10.2","2.3","2.5","1.0","0.9","0.5","47692","3065","56419","3963","17.3","(X)","(X)","(X)","(X)","(X)","25660","1532","6.4","2.3","3.1","1.7","7.8","2.4","9.1","2.2","16.9","3.4","27.7","4.3","11.9","2.7","12.7","3.2","3.3","1.5","1.0","0.7","55241","3861","63668","3973","(X)","(X)","17.7","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64113","7071","10.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","13174","1338","19.0","4.7","9.5","3.5","24.1","5.3","8.5","3.3","3.9","14.2","4.1","8.0","3.4","3.3","2.1","0.7","0.8","0.6","0.7","23867","3128","38990","7808","(X)","(X)","(X)","(X)","14.6","(X)","12.1"
"0500000US53021","Franklin County, Washington","24270","742","7.8","2.8","4.6","2.3","10.3","3.2","10.8","3.0","10.2","3.0","23.1","3.9","4.0","12.1","3.8","2.8","1.6","2.4","1.6","55392","6076","63197","5464","28.0","(X)","(X)","(X)","(X)","(X)","18277","1028","3.7","2.7","5.1","2.9","9.5","3.6","9.6","3.9","11.2","3.9","23.2","4.5","18.1","4.6","13.4","4.5","3.0","1.8","3.2","2.1","58595","6496","69014","6337","(X)","(X)","24.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","67797","6821","15.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","5993","973","21.2","8.5","6.2","4.7","15.7","7.3","14.6","6.6","6.5","18.2","7.3","6.6","5.5","4.4","3.3","2.0","3.0","0.0","2.5","26460","3208","37963","6834","(X)","(X)","(X)","(X)","33.6","(X)","11.2"
"0500000US53025","Grant County, Washington","30543","1166","8.4","2.5","4.4","1.9","15.7","3.4","11.4","2.5","13.2","2.9","25.6","3.5","3.1","6.6","2.0","2.8","1.3","0.8","0.6","46295","6092","53161","3693","31.9","(X)","(X)","(X)","(X)","(X)","23028","1306","5.3","2.7","2.5","1.7","12.5","3.6","9.4","2.8","14.2","3.9","29.2","4.4","13.8","3.9","8.3","2.7","3.7","1.7","1.1","0.9","54092","4738","60638","4458","(X)","(X)","32.8","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","61164","3341","11.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","7515","1182","18.7","5.9","10.9","5.4","31.5","9.4","15.8","5.6","4.7","9.7","5.5","1.6","1.8","1.1","1.1","0.0","2.0","0.0","2.0","21483","1984","26839","3153","(X)","(X)","(X)","(X)","25.7","(X)","10.8"
"0500000US53027","Grays Harbor County, Washington","27880","1517","9.2","2.2","9.3","2.5","10.4","3.0","11.1","2.6","19.7","3.7","17.7","3.5","3.3","9.1","2.4","2.0","1.2","1.7","1.1","42057","3453","55606","5528","34.3","(X)","(X)","(X)","(X)","(X)","17482","1470","6.5","2.6","4.2","2.2","6.4","2.9","9.5","2.3","19.4","4.7","23.4","5.4","14.8","5.3","11.5","3.2","1.6","1.0","2.7","1.7","53027","4323","67287","7235","(X)","(X)","36.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62589","11642","9.9","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10398","1124","16.6","4.8","18.0","5.2","17.6","5.6","15.0","4.7","5.6","7.2","3.2","4.0","3.8","1.9","1.7","2.7","2.3","0.0","1.5","22791","4193","32813","4187","(X)","(X)","(X)","(X)","29.7","(X)","16.9"
"0500000US53029","Island County, Washington","32954","1484","6.0","2.2","4.4","1.6","8.2","2.2","10.5","2.5","15.3","2.6","18.3","3.5","2.8","14.5","3.0","3.9","1.6","3.7","1.7","57381","6871","73902","7549","27.7","(X)","(X)","(X)","(X)","(X)","23287","1768","3.1","1.7","1.6","1.0","6.7","2.6","6.4","2.1","15.7","3.5","21.2","4.2","16.9","3.7","18.1","4.1","5.1","2.1","5.2","2.3","70519","3900","87322","10001","(X)","(X)","26.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","76665","5896","15.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","9667","1164","16.2","7.3","9.1","4.3","13.0","4.7","18.3","5.5","4.8","11.8","4.0","9.9","4.2","5.3","2.5","1.2","1.5","0.0","1.6","31920","2614","39982","4325","(X)","(X)","(X)","(X)","28.2","(X)","15.3"
"0500000US53033","King County, Washington","804062","4348","6.0","0.4","3.3","0.3","7.6","0.5","7.8","0.5","11.5","0.6","17.1","0.7","0.6","17.4","0.6","7.9","0.4","8.7","0.4","69047","1515","94311","1567","23.6","(X)","(X)","(X)","(X)","(X)","467186","6468","3.5","0.4","2.1","0.3","5.3","0.6","5.5","0.6","9.5","0.7","16.2","0.8","13.4","0.7","21.5","1.0","10.9","0.6","12.1","0.6","88174","2796","114404","2244","(X)","(X)","23.2","(X)","(X)","(X)","364279","6520","1.1","0.2","1.2","0.3","3.2","0.6","4.5","0.6","7.6","0.7","15.2","0.8","14.0","0.8","25.0","1.1","13.2","0.7","15.0","0.8","104943","1829","12.6","130519","2771","(X)","(X)","(X)","(X)","(X)","(X)","336876","6740","10.7","0.8","5.4","0.7","11.2","0.9","10.8","0.8","1.0","18.8","1.1","10.8","0.9","10.9","0.9","3.3","0.5","3.6","0.6","47281","1444","63160","2141","(X)","(X)","(X)","(X)","22.0","(X)","14.5"
"0500000US53035","Kitsap County, Washington","97027","2243","5.9","1.1","3.3","0.8","7.8","1.4","9.1","1.4","14.1","2.0","21.9","1.8","1.8","15.0","1.7","5.8","1.2","3.0","0.7","59073","3048","74776","3028","18.2","(X)","(X)","(X)","(X)","(X)","63683","2809","4.2","1.2","1.9","0.9","4.7","1.3","6.3","1.2","12.6","2.4","23.6","2.1","15.9","2.3","19.3","2.5","7.3","1.5","4.2","1.1","70884","2996","87350","4233","(X)","(X)","17.9","(X)","(X)","(X)","49808","2524","1.2","0.6","0.6","0.4","3.0","1.1","4.6","1.3","11.3","2.1","24.9","2.7","17.0","2.7","23.0","2.6","9.1","1.9","5.3","1.4","80413","3111","14.0","N","N","(X)","(X)","(X)","(X)","(X)","(X)","33344","2239","11.3","2.5","6.4","1.8","13.0","2.7","13.9","3.3","3.5","17.9","3.0","11.1","3.3","6.0","1.9","2.7","1.6","0.6","0.5","40560","4459","48473","3217","(X)","(X)","(X)","(X)","17.6","(X)","17.0"
"0500000US53041","Lewis County, Washington","30134","888","7.4","1.9","5.6","1.9","13.7","2.7","11.8","2.5","18.6","3.2","19.0","2.6","2.2","10.1","2.8","3.0","1.9","1.3","0.9","42927","2347","55484","3568","29.7","(X)","(X)","(X)","(X)","(X)","19997","1151","3.8","1.6","1.5","1.0","9.6","3.0","11.4","3.3","16.9","3.6","23.7","4.0","12.7","3.1","14.6","4.1","4.1","2.7","1.7","1.2","54921","2985","67193","5180","(X)","(X)","31.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","59230","4174","9.5","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10137","1199","14.6","5.0","13.9","5.1","23.1","6.5","13.8","4.9","6.0","8.6","3.2","3.1","2.0","1.8","2.4","0.3","0.5","0.0","1.5","24333","2933","30719","3741","(X)","(X)","(X)","(X)","25.5","(X)","20.7"
"0500000US53053","Pierce County, Washington","300554","3000","5.9","0.6","4.0","0.6","8.5","0.7","9.7","0.8","14.4","1.0","21.5","1.0","0.9","14.2","0.8","4.5","0.5","3.2","0.4","57629","1539","71034","1499","25.0","(X)","(X)","(X)","(X)","(X)","199077","4526","4.4","0.8","2.2","0.5","6.1","0.9","8.4","0.9","12.4","1.1","21.9","1.3","15.9","1.1","18.3","1.1","6.1","0.7","4.3","0.6","67420","1910","82322","2047","(X)","(X)","24.4","(X)","(X)","(X)","149539","4883","1.2","0.4","1.2","0.4","4.3","0.8","6.0","0.9","11.2","1.3","21.9","1.5","18.4","1.2","22.7","1.5","7.7","0.9","5.4","0.7","80243","2192","14.0","93981","2303","(X)","(X)","(X)","(X)","(X)","(X)","101477","3813","10.5","1.4","8.1","1.1","13.2","1.5","12.7","1.5","1.7","20.8","1.9","9.2","1.5","5.4","1.1","1.3","0.4","0.5","0.3","39496","2170","45984","1691","(X)","(X)","(X)","(X)","24.3","(X)","18.4"
"0500000US53057","Skagit County, Washington","44671","1400","5.4","1.4","4.8","1.4","10.6","2.0","11.0","1.8","14.6","2.2","19.4","2.1","2.2","13.4","1.9","3.8","1.2","1.6","0.6","53400","3613","64690","2834","28.7","(X)","(X)","(X)","(X)","(X)","30473","1399","4.2","1.6","2.3","1.3","7.1","1.9","11.4","2.3","13.8","2.9","19.8","2.5","16.2","2.5","17.7","2.6","5.3","1.6","2.1","0.7","64845","4904","73209","3523","(X)","(X)","28.5","(X)","(X)","(X)","23022","1493","1.6","1.0","0.7","0.5","4.9","1.7","10.0","2.5","12.7","2.9","19.8","2.8","19.6","3.0","21.2","3.2","7.0","2.1","2.7","1.0","75326","3598","15.4","83622","3955","(X)","(X)","(X)","(X)","(X)","(X)","14198","1296","10.4","3.2","10.6","3.3","18.6","4.3","11.8","3.5","3.4","18.7","3.6","10.8","4.0","3.1","1.8","0.5","0.9","0.6","0.6","33693","3950","42773","3593","(X)","(X)","(X)","(X)","25.9","(X)","14.9"
"0500000US53061","Snohomish County, Washington","270568","3104","5.1","0.8","2.9","0.5","8.1","0.8","7.3","0.8","12.5","1.0","19.3","1.1","0.9","18.1","1.2","6.6","0.8","4.2","0.6","67136","2062","79961","1644","24.6","(X)","(X)","(X)","(X)","(X)","182838","3755","3.0","0.8","2.0","0.5","5.2","0.8","5.8","0.9","10.4","1.2","19.3","1.2","17.6","1.3","22.7","1.6","8.2","0.9","5.7","0.7","80028","2545","92017","1980","(X)","(X)","25.2","(X)","(X)","(X)","140802","3822","1.2","0.6","1.0","0.4","3.4","0.7","4.2","0.8","9.1","1.4","18.5","1.3","19.0","1.5","26.4","1.9","10.0","1.1","7.1","0.9","89828","2780","15.9","102546","2418","(X)","(X)","(X)","(X)","(X)","(X)","87730","3796","10.1","1.6","5.5","1.1","15.4","1.9","11.2","1.7","1.9","19.2","2.1","11.6","1.6","7.9","1.6","2.2","0.8","0.5","0.4","41395","2279","50710","2419","(X)","(X)","(X)","(X)","21.6","(X)","16.3"
"0500000US53063","Spokane County, Washington","189004","2168","8.4","0.9","6.4","1.0","11.5","1.1","11.1","1.1","15.2","1.4","18.6","1.4","1.2","11.0","1.1","2.5","0.5","2.7","0.5","47624","1629","61352","2033","25.3","(X)","(X)","(X)","(X)","(X)","118216","3283","5.2","1.1","4.0","1.1","7.0","1.2","9.0","1.4","14.9","1.7","20.9","1.8","16.2","1.6","15.5","1.5","3.3","0.7","4.0","0.8","61247","2129","74788","3282","(X)","(X)","25.4","(X)","(X)","(X)","90090","3439","1.7","0.7","2.2","0.9","4.6","1.0","7.2","1.4","14.7","1.8","22.9","2.1","18.2","2.0","19.3","1.9","4.2","0.9","5.1","1.0","71183","2244","12.5","85128","3362","(X)","(X)","(X)","(X)","(X)","(X)","70788","2864","15.4","1.9","11.6","2.0","19.6","2.1","15.6","1.9","2.1","14.0","2.2","4.6","1.3","2.8","1.1","0.8","0.5","0.5","0.4","27112","1801","35747","2146","(X)","(X)","(X)","(X)","24.2","(X)","15.1"
"0500000US53067","Thurston County, Washington","102335","1642","5.8","1.2","3.9","1.1","8.3","1.4","9.9","2.0","13.6","1.8","22.4","2.3","1.7","14.9","1.7","4.2","0.9","3.1","0.8","58239","3190","70077","2579","23.8","(X)","(X)","(X)","(X)","(X)","68201","2951","3.4","1.3","1.7","0.8","7.1","1.8","9.0","2.1","12.3","2.2","23.4","2.4","16.0","2.2","17.7","2.3","5.4","1.3","4.0","1.0","67956","3961","79710","3159","(X)","(X)","24.2","(X)","(X)","(X)","50261","2656","1.2","0.8","1.0","0.6","3.5","1.3","7.0","2.2","10.8","2.2","24.0","2.8","18.8","2.8","22.1","2.8","6.2","1.6","5.4","1.3","78464","3786","13.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","34134","2592","12.6","2.9","8.6","2.8","11.1","2.3","12.7","3.9","3.0","20.9","4.8","8.4","2.1","7.4","2.7","1.3","0.9","1.2","1.3","38457","4426","47451","4333","(X)","(X)","(X)","(X)","20.7","(X)","15.6"
"0500000US53073","Whatcom County, Washington","79029","1992","8.8","1.7","6.3","1.7","10.4","1.8","9.9","1.4","13.1","1.9","20.8","2.4","1.8","13.2","1.9","3.2","1.0","2.6","0.8","51458","2936","67461","6727","23.6","(X)","(X)","(X)","(X)","(X)","48996","2832","5.8","1.9","3.3","1.9","6.5","1.8","7.0","1.7","13.9","2.5","23.4","3.5","14.0","2.6","17.4","2.8","4.8","1.5","3.9","1.3","64203","5043","82934","10775","(X)","(X)","21.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","73552","4537","11.6","N","N","(X)","(X)","(X)","(X)","(X)","(X)","30033","2633","15.7","3.1","11.0","2.8","16.4","3.4","14.9","2.9","2.6","17.0","3.5","7.5","2.6","5.9","2.6","0.4","0.5","0.6","0.7","29538","2396","40446","3147","(X)","(X)","(X)","(X)","26.9","(X)","10.6"
"0500000US53077","Yakima County, Washington","78472","1783","8.7","1.6","6.9","1.4","12.1","1.6","11.3","1.7","17.5","2.2","17.8","2.0","1.6","9.7","1.5","2.4","0.7","1.7","0.7","43942","2209","56919","3101","27.0","(X)","(X)","(X)","(X)","(X)","56048","2389","6.2","1.5","5.6","1.7","10.9","1.6","8.8","1.5","17.9","2.7","20.1","2.2","13.3","1.8","12.4","2.2","2.9","1.0","1.9","0.8","50549","2715","63512","3655","(X)","(X)","29.3","(X)","(X)","(X)","40911","2359","2.8","1.3","3.6","1.5","7.8","1.7","8.1","1.7","17.2","3.2","22.3","2.8","16.3","2.5","16.2","2.8","3.0","1.0","2.6","1.1","61225","2409","12.0","73770","4618","(X)","(X)","(X)","(X)","(X)","(X)","22424","1881","18.7","4.2","10.0","2.4","16.6","3.3","17.8","4.4","4.1","10.7","3.4","7.5","3.0","2.3","1.1","0.8","1.0","1.0","1.6","26895","2293","36416","4342","(X)","(X)","(X)","(X)","18.8","(X)","14.5"
"0500000US54003","Berkeley County, West Virginia","40633","1375","7.1","2.5","4.8","2.1","10.4","2.8","9.2","2.6","15.8","2.8","17.3","3.5","3.4","13.4","2.8","2.8","1.3","3.0","1.2","53248","5544","66381","5376","30.1","(X)","(X)","(X)","(X)","(X)","28879","1626","6.4","3.9","1.6","1.4","12.9","4.2","7.7","2.8","14.1","3.4","16.4","3.8","18.3","3.8","15.6","3.5","4.1","1.9","2.8","1.9","61000","5633","71818","7512","(X)","(X)","29.4","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","78118","5548","16.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","11754","1715","12.1","5.0","12.2","4.8","8.4","4.0","13.1","5.7","6.4","14.1","5.5","7.6","4.3","7.7","4.1","0.0","1.2","2.9","2.5","37490","5135","48044","6075","(X)","(X)","(X)","(X)","30.0","(X)","21.9"
"0500000US54011","Cabell County, West Virginia","39570","1353","13.8","2.7","8.7","2.3","14.1","2.8","13.0","2.4","11.7","2.5","18.0","3.0","1.9","5.7","1.6","3.0","1.3","2.6","0.8","35567","5087","51865","3135","25.8","(X)","(X)","(X)","(X)","(X)","21946","1654","7.8","2.6","4.6","2.5","10.5","3.6","9.9","3.2","13.9","3.6","21.8","4.2","12.7","2.9","9.5","2.8","5.0","2.3","4.1","1.4","53156","5621","68363","5121","(X)","(X)","28.0","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62054","6289","9.3","N","N","(X)","(X)","(X)","(X)","(X)","(X)","17624","1572","22.4","5.3","16.2","4.2","19.1","4.7","14.3","3.8","3.0","13.0","3.9","5.0","2.4","1.0","1.0","0.7","0.5","0.5","0.6","20598","2387","30348","3214","(X)","(X)","(X)","(X)","22.3","(X)","7.9"
"0500000US54033","Harrison County, West Virginia","28556","863","10.8","2.7","7.5","2.2","15.3","3.3","13.3","2.9","12.4","2.1","16.2","2.5","2.4","9.4","2.3","2.9","1.5","1.2","0.7","40022","6008","53208","3985","30.9","(X)","(X)","(X)","(X)","(X)","17728","1344","8.2","3.5","4.5","2.9","12.0","3.6","10.2","2.7","14.4","2.8","18.6","3.5","14.0","3.5","13.5","3.7","3.0","1.6","1.6","1.0","51089","5513","63243","5273","(X)","(X)","28.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","62808","4677","10.8","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10828","1169","17.4","5.1","14.6","4.5","19.7","5.7","16.4","4.6","3.5","12.7","4.0","4.6","2.9","1.7","1.7","2.7","2.7","0.6","0.9","22399","5615","34560","5336","(X)","(X)","(X)","(X)","31.0","(X)","9.6"
"0500000US54039","Kanawha County, West Virginia","84099","1692","6.7","1.2","7.8","1.5","13.9","1.9","9.2","1.4","15.0","1.8","20.1","2.5","1.8","9.3","1.5","2.9","0.9","3.2","0.9","46914","2501","64324","3590","26.2","(X)","(X)","(X)","(X)","(X)","50425","2335","4.5","1.3","3.6","1.2","8.5","1.8","9.7","2.0","15.6","2.1","21.1","3.2","15.1","2.5","13.1","2.2","4.3","1.5","4.4","1.2","57999","3628","77520","4049","(X)","(X)","26.1","(X)","(X)","(X)","37993","2272","1.1","0.7","1.5","0.9","5.9","1.8","7.8","2.2","14.8","2.4","23.5","3.8","18.2","2.9","16.2","2.9","5.3","1.8","5.7","1.6","70365","3413","11.7","90347","4946","(X)","(X)","(X)","(X)","(X)","(X)","33674","2046","11.8","2.4","14.7","2.9","21.0","3.7","9.1","2.4","3.1","16.9","3.6","5.9","2.3","3.6","1.7","0.8","0.6","1.6","1.0","27165","5890","43313","5792","(X)","(X)","(X)","(X)","25.1","(X)","14.5"
"0500000US54061","Monongalia County, West Virginia","36881","1410","16.7","2.8","5.7","1.6","12.4","2.3","10.4","2.3","10.9","2.3","17.8","2.8","1.8","9.5","2.1","2.9","1.0","4.4","1.3","39532","4371","62196","5649","24.3","(X)","(X)","(X)","(X)","(X)","17917","1385","4.3","2.4","2.1","1.4","7.3","2.5","10.0","3.9","11.7","3.4","19.9","4.1","15.5","3.2","16.4","3.8","4.5","1.7","8.3","2.8","69117","4228","90974","10411","(X)","(X)","24.6","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","77226","4457","9.2","N","N","(X)","(X)","(X)","(X)","(X)","(X)","18964","1631","28.7","5.0","9.0","3.1","17.4","3.5","13.0","3.8","3.3","13.4","3.2","3.4","1.9","2.9","1.9","1.3","1.0","0.8","0.7","21082","3425","34136","5742","(X)","(X)","(X)","(X)","23.8","(X)","10.1"
"0500000US54081","Raleigh County, West Virginia","30834","1204","9.7","3.0","7.1","2.1","15.4","3.2","11.2","3.0","18.1","3.5","17.5","3.5","2.5","9.1","2.6","1.2","0.8","1.4","0.7","40705","2804","52578","3628","33.4","(X)","(X)","(X)","(X)","(X)","20747","1405","8.0","3.3","3.4","2.0","12.7","3.6","10.4","3.2","21.2","4.4","19.3","4.4","9.8","3.0","12.0","3.7","1.4","0.9","1.8","0.9","46157","3296","59817","5010","(X)","(X)","34.2","(X)","(X)","(X)","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","51602","6584","9.4","N","N","(X)","(X)","(X)","(X)","(X)","(X)","10087","1229","13.1","5.6","17.2","5.3","20.7","5.8","12.7","5.6","5.5","14.6","5.7","4.0","2.6","3.1","2.3","1.0","1.5","0.5","0.8","24474","6970","35329","4979","(X)","(X)","(X)","(X)","30.6","(X)","13.1"
